COINTRIG_cut,COINTRIG_scaler,COIN_PS,CPULT_scaler,CPULT_scaler_uncern,HMS3of4ELT,HMS3of4ELT_err,HMSTRIG_cut,HMSTRIG_scaler,HMS_3-4Trig_scaler,HMS_PS,HMS_eLT_scaler,HMS_eLT_scaler_uncern,HMS_track,HMS_track_uncern,PS1,PS2,PS3,PS4,PS5,PS6,SHMS3of4ELT,SHMS3of4ELT_err,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_3-4Trig_scaler,SHMS_PS,SHMS_eLT_scaler,SHMS_eLT_scaler_uncern,SHMS_track,SHMS_track_uncern,accp_edtm,charge,curr_corr,h_int_etotnorm_evts,h_int_etottracknorm_evts,haccp_edtm,p_int_etotnorm_evts,p_int_etottracknorm_evts,paccp_edtm,run number,sent_edtm,sent_edtm_PS,time,tot_events
,117707.0,,0.7984852775252461,0.0009717114753898525,0.9999385888628706,1.0233206343400718e-37,181718,10936900.0,13688052.0,9,0.9984128958286206,0.0008459940449703542,0.9971,0.0018,,,,9,,,-1,,,52281651.0,52281651.0,,0.9984128958286206,0.0008459940449703542,0.9949,0.0082,5215,20918.224465426174,0.9991655182568266,926320,921989,5215,-1,-1,-1,16713,47476.0,5275.111111111111,528.965952,1214413
